image,response,pred_label,pred_conf
bird10-bear2,dog,dog,0.347412109375
bird9-bear3,bear,bear,0.85888671875
bird5-dog2,bird,bird,0.8642578125
bird5-cat2,bear,bear,0.36669921875
bird6-airplane2,airplane,airplane,0.256103515625
bird9-dog2,dog,dog,0.30517578125
bird5-chair1,chair,chair,0.64892578125
bird1-chair2,chair,chair,0.9248046875
airplane2-bear1,bear,bear,0.6962890625
airplane5-oven3,oven,oven,0.94970703125
airplane2-bicycle1,bicycle,bicycle,0.72119140625
airplane10-car3,car,car,0.65576171875
airplane2-bird3,dog,dog,0.253173828125
airplane4-bear3,bird,bird,0.356689453125
airplane9-oven2,oven,oven,0.8173828125
airplane9-clock1,clock,clock,0.5107421875
airplane6-knife1,car,car,0.6591796875
airplane1-clock1,clock,clock,0.93798828125
airplane3-car1,car,car,0.8291015625
airplane9-car2,car,car,0.73583984375
airplane10-elephant1,elephant,elephant,0.99609375
airplane4-cat3,cat,cat,0.66064453125
airplane5-boat3,boat,boat,0.79931640625
airplane3-dog1,bear,bear,0.5244140625
airplane9-knife3,knife,knife,0.63671875
airplane5-bird2,airplane,airplane,0.39404296875
airplane5-dog3,dog,dog,0.8740234375
airplane5-chair3,chair,chair,0.76171875
airplane6-bear3,bear,bear,0.39111328125
airplane4-elephant1,elephant,elephant,0.99560546875
airplane1-elephant1,elephant,elephant,0.9619140625
airplane8-truck3,truck,truck,0.378173828125
airplane10-knife3,airplane,airplane,0.228759765625
airplane4-airplane1,airplane,airplane,0.60693359375
airplane8-clock2,clock,clock,0.3486328125
airplane10-truck1,car,car,0.55126953125
airplane4-bottle1,bottle,bottle,0.94775390625
airplane9-truck1,car,car,0.7099609375
airplane7-clock3,clock,clock,0.58984375
airplane7-airplane3,airplane,airplane,0.59521484375
airplane8-bird1,elephant,elephant,0.316650390625
airplane10-oven2,oven,oven,0.99658203125
airplane5-knife1,car,car,0.362060546875
airplane8-bicycle3,bicycle,bicycle,0.419677734375
airplane4-bicycle2,car,car,0.5068359375
airplane6-chair3,chair,chair,0.8564453125
airplane5-bear2,dog,dog,0.353271484375
airplane4-truck2,car,car,0.65234375
airplane7-car1,car,car,0.974609375
airplane7-bird3,bird,bird,0.1632080078125
airplane1-bicycle2,car,car,0.442626953125
airplane4-dog2,cat,cat,0.3564453125
airplane10-airplane1,airplane,airplane,0.86083984375
airplane8-oven2,oven,oven,0.650390625
airplane10-cat2,cat,cat,0.444091796875
airplane8-elephant3,elephant,elephant,0.994140625
airplane5-bottle3,bottle,bottle,0.97802734375
airplane4-car1,car,car,0.91259765625
airplane7-boat2,clock,clock,0.213134765625
airplane6-keyboard3,knife,knife,0.1710205078125
airplane3-elephant1,elephant,elephant,0.984375
airplane7-truck1,truck,truck,0.453369140625
airplane6-bottle2,bottle,bottle,0.89697265625
airplane9-keyboard2,car,car,0.8046875
airplane10-dog3,dog,dog,0.70458984375
airplane2-bottle1,bottle,bottle,0.97900390625
airplane4-boat3,keyboard,keyboard,0.192138671875
airplane7-bottle3,bottle,bottle,0.95751953125
airplane3-keyboard2,car,car,0.63037109375
airplane9-boat1,boat,boat,0.55224609375
airplane9-airplane2,airplane,airplane,0.888671875
airplane4-knife1,car,car,0.4443359375
airplane7-keyboard1,keyboard,keyboard,0.544921875
airplane3-clock1,clock,clock,0.91162109375
airplane3-cat1,cat,cat,0.4658203125
airplane5-bicycle1,car,car,0.493896484375
airplane3-airplane2,car,car,0.505859375
airplane2-dog1,dog,dog,0.4990234375
airplane7-cat3,cat,cat,0.42626953125
airplane3-chair3,chair,chair,0.347900390625
airplane4-bird3,bird,bird,0.33642578125
airplane1-chair2,chair,chair,0.460205078125
airplane3-oven1,oven,oven,0.5966796875
airplane4-keyboard3,keyboard,keyboard,0.351806640625
airplane10-boat3,boat,boat,0.50634765625
airplane8-chair1,chair,chair,0.485107421875
airplane2-cat1,cat,cat,0.64990234375
airplane10-bear3,bear,bear,0.459228515625
clock7-boat3,boat,boat,0.2335205078125
clock8-truck2,car,car,0.939453125
clock6-clock2,clock,clock,0.98876953125
clock7-car1,car,car,0.92578125
clock10-oven2,oven,oven,0.4892578125
clock10-airplane1,clock,clock,0.75732421875
clock4-chair1,car,car,0.5068359375
clock8-oven3,oven,oven,0.9716796875
clock2-knife1,clock,clock,0.78369140625
clock1-clock2,clock,clock,0.7890625
clock8-bear2,clock,clock,0.83349609375
clock9-keyboard2,car,car,0.4892578125
clock4-elephant2,elephant,elephant,0.51123046875
clock10-cat1,dog,dog,0.79541015625
clock6-chair3,chair,chair,0.67626953125
clock7-bicycle1,clock,clock,0.6162109375
clock9-airplane1,clock,clock,0.93994140625
clock5-bicycle1,clock,clock,0.84375
clock3-cat1,clock,clock,0.501953125
clock10-bottle1,bottle,bottle,0.994140625
clock2-clock3,clock,clock,0.9931640625
clock7-cat2,cat,cat,0.49560546875
clock3-keyboard3,clock,clock,0.7626953125
clock10-boat2,clock,clock,0.395263671875
clock7-bear2,clock,clock,0.53857421875
clock8-cat1,bear,bear,0.2291259765625
clock9-bird2,clock,clock,0.74853515625
clock10-knife3,car,car,0.303955078125
clock4-bottle3,bottle,bottle,0.8408203125
clock9-chair3,chair,chair,0.82763671875
clock8-boat1,car,car,0.314453125
clock2-bottle3,clock,clock,0.94091796875
clock4-knife1,clock,clock,0.859375
clock1-bear1,bear,bear,0.7802734375
clock8-keyboard1,clock,clock,0.98583984375
clock2-elephant2,clock,clock,0.489501953125
clock8-airplane2,car,car,0.377197265625
clock6-oven1,oven,oven,0.92724609375
clock2-bicycle1,clock,clock,0.98291015625
clock10-truck2,car,car,0.89306640625
clock4-oven1,clock,clock,0.53369140625
clock6-bird3,clock,clock,0.9853515625
clock7-bottle2,bottle,bottle,0.98876953125
clock10-dog3,dog,dog,0.8037109375
clock4-car2,car,car,0.9140625
clock10-clock3,clock,clock,0.99560546875
clock3-car2,car,car,0.919921875
clock3-bird1,clock,clock,0.99560546875
clock3-dog2,clock,clock,0.323974609375
clock2-dog1,bear,bear,0.324951171875
clock7-dog2,clock,clock,0.82373046875
clock6-truck3,car,car,0.488525390625
clock3-bicycle2,clock,clock,0.98681640625
clock4-boat3,boat,boat,0.80712890625
clock6-knife2,keyboard,keyboard,0.1622314453125
clock4-airplane1,clock,clock,0.548828125
clock7-truck3,car,car,0.381103515625
clock3-elephant3,clock,clock,0.51123046875
clock1-truck3,car,car,0.3212890625
clock4-bird3,clock,clock,0.9990234375
clock1-dog2,bird,bird,0.26171875
clock8-knife1,clock,clock,0.951171875
clock5-elephant2,clock,clock,0.953125
clock3-bear3,bear,bear,0.57177734375
clock6-car2,car,car,0.892578125
clock10-bird3,bottle,bottle,0.351806640625
clock1-car1,car,car,0.935546875
clock5-airplane1,clock,clock,0.98193359375
clock7-keyboard2,bottle,bottle,0.86328125
clock9-cat1,chair,chair,0.314208984375
clock8-chair2,chair,chair,0.67138671875
clock5-oven1,oven,oven,0.505859375
clock1-elephant2,elephant,elephant,0.89794921875
clock1-boat3,boat,boat,0.92822265625
clock5-chair3,chair,chair,0.84912109375
clock5-keyboard1,clock,clock,0.93603515625
clock2-bear2,clock,clock,0.37890625
clock6-bicycle1,clock,clock,0.9189453125
clock5-clock2,clock,clock,0.9912109375
clock6-bottle1,bottle,bottle,0.9794921875
dog5-bear3,bear,bear,0.85791015625
dog1-knife3,airplane,airplane,0.2369384765625
dog2-bicycle2,bicycle,bicycle,0.50830078125
dog9-bottle1,bottle,bottle,0.9794921875
dog7-chair2,chair,chair,0.8515625
dog2-bottle2,bottle,bottle,0.966796875
dog3-boat1,boat,boat,0.419921875
dog2-dog3,dog,dog,0.9677734375
dog10-car3,car,car,0.97119140625
dog3-dog1,bear,bear,0.5859375
dog3-keyboard1,truck,truck,0.17724609375
dog3-clock1,clock,clock,0.71630859375
dog10-oven2,oven,oven,0.73779296875
dog4-truck2,car,car,0.77734375
dog3-elephant2,elephant,elephant,0.68310546875
dog10-truck2,car,car,0.8525390625
dog7-oven2,oven,oven,0.31982421875
dog10-airplane1,keyboard,keyboard,0.61865234375
dog6-bicycle1,car,car,0.36279296875
dog5-truck2,car,car,0.66845703125
dog6-cat1,dog,dog,0.955078125
dog4-bottle2,bottle,bottle,0.9794921875
dog10-clock1,clock,clock,0.84716796875
dog9-cat1,cat,cat,0.59375
dog6-clock1,clock,clock,0.9755859375
dog9-chair2,chair,chair,0.5771484375
dog7-bird3,dog,dog,0.37451171875
dog10-bottle1,bottle,bottle,0.98046875
dog8-bear3,bear,bear,0.6396484375
dog5-boat3,truck,truck,0.8857421875
dog9-boat1,boat,boat,0.37109375
dog2-cat1,dog,dog,0.9794921875
dog3-bird2,dog,dog,0.97119140625
dog8-keyboard3,bottle,bottle,0.2442626953125
dog10-dog1,bear,bear,0.444580078125
dog6-truck2,car,car,0.53759765625
dog4-chair1,chair,chair,0.876953125
dog8-bottle2,bottle,bottle,0.96728515625
dog1-bear1,bear,bear,0.97802734375
dog8-chair3,chair,chair,0.88232421875
dog5-car3,car,car,0.95654296875
dog9-bicycle3,keyboard,keyboard,0.282958984375
dog6-elephant2,elephant,elephant,0.98388671875
dog1-chair1,chair,chair,0.869140625
dog4-oven1,keyboard,keyboard,0.350341796875
dog9-car1,car,car,0.8359375
dog1-dog2,dog,dog,0.98828125
dog10-bicycle1,bicycle,bicycle,0.7060546875
dog4-cat3,cat,cat,0.7724609375
dog3-bear3,bear,bear,0.70654296875
dog3-truck2,car,car,0.6240234375
dog1-boat3,truck,truck,0.2529296875
dog5-knife2,keyboard,keyboard,0.347412109375
dog1-airplane3,keyboard,keyboard,0.4267578125
dog2-airplane2,car,car,0.56689453125
dog5-elephant1,elephant,elephant,0.9833984375
dog4-elephant2,elephant,elephant,0.8935546875
dog1-bird1,dog,dog,0.96337890625
dog7-keyboard3,keyboard,keyboard,0.2462158203125
dog8-dog3,dog,dog,0.92822265625
dog10-keyboard2,keyboard,keyboard,0.77001953125
dog4-keyboard2,keyboard,keyboard,0.297119140625
dog8-boat3,truck,truck,0.4873046875
dog1-car2,car,car,0.81884765625
dog4-airplane3,airplane,airplane,0.4560546875
dog1-cat3,dog,dog,0.8720703125
dog10-elephant1,elephant,elephant,0.99755859375
dog3-knife3,chair,chair,0.3486328125
dog7-knife3,dog,dog,0.1405029296875
dog8-clock2,car,car,0.1795654296875
dog6-bird1,dog,dog,0.62548828125
dog5-oven1,keyboard,keyboard,0.394775390625
dog4-bicycle1,bicycle,bicycle,0.456298828125
dog8-oven3,oven,oven,0.92724609375
dog7-car2,car,car,0.8291015625
dog9-bear3,bear,bear,0.90185546875
dog2-knife3,knife,knife,0.439208984375
dog4-bird1,dog,dog,0.16552734375
dog9-airplane3,keyboard,keyboard,0.137451171875
dog4-clock1,clock,clock,0.91259765625
oven9-chair1,chair,chair,0.4208984375
oven3-airplane1,keyboard,keyboard,0.509765625
oven7-cat1,cat,cat,0.359130859375
oven5-bicycle1,car,car,0.4189453125
oven6-bird1,bird,bird,0.417724609375
oven6-knife3,oven,oven,0.5107421875
oven7-elephant1,elephant,elephant,0.99560546875
oven10-cat2,cat,cat,0.74755859375
oven2-dog3,dog,dog,0.5390625
oven5-bottle3,bottle,bottle,0.97509765625
oven7-keyboard1,keyboard,keyboard,0.76513671875
oven9-clock2,clock,clock,0.47998046875
oven7-bottle1,bottle,bottle,0.97509765625
oven3-boat3,truck,truck,0.77783203125
oven10-airplane2,car,car,0.591796875
oven9-boat2,boat,boat,0.57275390625
oven5-keyboard2,keyboard,keyboard,0.53564453125
oven9-bear2,bear,bear,0.62158203125
oven2-bicycle1,bicycle,bicycle,0.68701171875
oven8-cat3,cat,cat,0.64013671875
oven3-knife1,keyboard,keyboard,0.385986328125
oven6-airplane3,car,car,0.609375
oven4-truck3,truck,truck,0.841796875
oven10-boat2,boat,boat,0.71484375
oven1-cat1,cat,cat,0.541015625
oven8-keyboard3,keyboard,keyboard,0.6015625
oven4-elephant3,elephant,elephant,0.99072265625
oven7-clock2,clock,clock,0.6806640625
oven2-oven3,oven,oven,0.99951171875
oven4-bottle2,bottle,bottle,0.99072265625
oven3-car2,car,car,0.91015625
oven3-elephant3,elephant,elephant,0.96728515625
oven2-chair1,chair,chair,0.83935546875
oven1-boat3,boat,boat,0.73486328125
oven10-bicycle1,car,car,0.71435546875
oven7-car3,car,car,0.90966796875
oven5-elephant1,elephant,elephant,0.97998046875
oven9-keyboard1,car,car,0.69775390625
oven4-chair1,chair,chair,0.76416015625
oven6-bear2,elephant,elephant,0.391845703125
oven3-bottle3,bottle,bottle,0.85986328125
oven4-bicycle2,car,car,0.7626953125
oven1-clock3,clock,clock,0.86376953125
oven7-oven1,oven,oven,0.99755859375
oven2-car1,car,car,0.8896484375
oven2-bottle1,bottle,bottle,0.990234375
oven9-car2,car,car,0.955078125
oven4-keyboard3,bottle,bottle,0.322021484375
oven6-chair3,chair,chair,0.908203125
oven2-bear3,bear,bear,0.662109375
oven3-clock3,clock,clock,0.9833984375
oven4-dog1,bear,bear,0.482666015625
oven3-bear2,bear,bear,0.346923828125
oven9-airplane2,car,car,0.591796875
oven9-oven1,oven,oven,0.99853515625
oven6-truck1,car,car,0.79443359375
oven9-bird3,bird,bird,0.3857421875
oven10-truck2,car,car,0.6455078125
oven10-oven3,oven,oven,0.998046875
oven3-truck1,truck,truck,0.47705078125
oven6-oven3,oven,oven,0.99462890625
oven3-cat2,bear,bear,0.46142578125
oven9-knife3,oven,oven,0.289306640625
oven7-dog2,bear,bear,0.229248046875
oven1-bird3,bird,bird,0.64404296875
oven4-knife2,oven,oven,0.78466796875
oven4-clock2,car,car,0.666015625
oven8-knife2,knife,knife,0.84716796875
oven5-dog3,dog,dog,0.89453125
oven2-boat3,truck,truck,0.65673828125
oven5-airplane1,keyboard,keyboard,0.435302734375
oven2-bird2,oven,oven,0.93896484375
oven10-bear1,bear,bear,0.51513671875
oven1-dog3,dog,dog,0.8017578125
oven6-elephant2,elephant,elephant,0.74169921875
oven4-car1,car,car,0.87451171875
oven6-bicycle1,car,car,0.458984375
oven2-truck3,truck,truck,0.47412109375
oven8-chair1,chair,chair,0.7353515625
oven5-bird1,keyboard,keyboard,0.251220703125
elephant8-airplane3,airplane,airplane,0.53955078125
elephant6-cat2,bear,bear,0.7802734375
elephant7-bear3,bear,bear,0.76953125
elephant10-keyboard1,car,car,0.332763671875
elephant5-chair3,airplane,airplane,0.468017578125
elephant1-bear2,bear,bear,0.467529296875
elephant6-car3,car,car,0.8583984375
elephant6-knife2,bottle,bottle,0.84716796875
elephant4-boat3,truck,truck,0.57861328125
elephant4-chair3,chair,chair,0.81689453125
elephant1-chair1,chair,chair,0.65625
elephant10-bear1,bear,bear,0.9267578125
elephant7-car3,car,car,0.9423828125
elephant4-oven1,keyboard,keyboard,0.796875
elephant9-bicycle2,bicycle,bicycle,0.436279296875
elephant5-bottle2,bottle,bottle,0.9853515625
elephant6-bird1,elephant,elephant,0.55908203125
elephant9-airplane2,car,car,0.826171875
elephant7-clock2,clock,clock,0.31884765625
elephant2-clock1,clock,clock,0.31396484375
elephant2-bird1,elephant,elephant,0.1614990234375
elephant3-chair1,chair,chair,0.90966796875
elephant5-bicycle3,chair,chair,0.39111328125
elephant2-truck2,car,car,0.8115234375
elephant8-bird2,elephant,elephant,0.7236328125
elephant6-dog2,dog,dog,0.79150390625
elephant9-boat3,truck,truck,0.2861328125
elephant7-knife2,car,car,0.49609375
elephant4-car3,car,car,0.92822265625
elephant2-boat1,boat,boat,0.50439453125
elephant6-truck3,car,car,0.67138671875
elephant8-elephant1,elephant,elephant,0.99853515625
elephant8-bicycle3,bicycle,bicycle,0.5751953125
elephant7-bird1,elephant,elephant,0.449462890625
elephant2-cat1,dog,dog,0.54833984375
elephant6-bicycle1,bicycle,bicycle,0.87353515625
elephant5-car1,car,car,0.962890625
elephant7-bottle3,bottle,bottle,0.75537109375
elephant2-bear3,bear,bear,0.98779296875
elephant3-knife1,bottle,bottle,0.794921875
elephant8-knife2,keyboard,keyboard,0.468017578125
elephant1-keyboard3,bottle,bottle,0.828125
elephant5-truck1,truck,truck,0.4951171875
elephant4-bird1,elephant,elephant,0.52978515625
elephant6-bottle2,bottle,bottle,0.97314453125
elephant8-truck3,truck,truck,0.290283203125
elephant5-bear2,bear,bear,0.7900390625
elephant9-dog3,dog,dog,0.9521484375
elephant9-elephant3,elephant,elephant,0.9990234375
elephant5-elephant1,elephant,elephant,0.99951171875
elephant2-bottle3,bottle,bottle,0.578125
elephant9-chair2,chair,chair,0.9638671875
elephant1-car3,car,car,0.93212890625
elephant1-oven2,oven,oven,0.92138671875
elephant4-clock3,clock,clock,0.6708984375
elephant8-clock2,keyboard,keyboard,0.300537109375
elephant3-cat2,cat,cat,0.343994140625
elephant8-boat2,boat,boat,0.39599609375
elephant4-bicycle2,car,car,0.42578125
elephant3-truck1,car,car,0.385498046875
elephant3-oven1,oven,oven,0.71923828125
elephant7-dog1,dog,dog,0.51953125
elephant7-airplane3,car,car,0.451416015625
elephant8-dog1,dog,dog,0.4775390625
elephant2-airplane3,car,car,0.273193359375
elephant1-airplane2,car,car,0.6337890625
elephant10-knife3,car,car,0.273681640625
elephant10-elephant1,elephant,elephant,0.99951171875
elephant9-clock3,clock,clock,0.8349609375
elephant8-oven3,oven,oven,0.96142578125
elephant1-boat2,car,car,0.40185546875
elephant6-oven1,oven,oven,0.9501953125
elephant2-elephant3,elephant,elephant,0.99951171875
elephant1-dog2,dog,dog,0.720703125
elephant7-cat1,dog,dog,0.7158203125
elephant3-keyboard2,keyboard,keyboard,0.6103515625
elephant7-keyboard3,car,car,0.59912109375
elephant2-keyboard3,keyboard,keyboard,0.3583984375
elephant8-cat1,dog,dog,0.76611328125
elephant1-bottle1,bottle,bottle,0.9833984375
bear2-cat2,cat,cat,0.47412109375
bear7-bicycle2,bicycle,bicycle,0.445556640625
bear5-bottle1,bottle,bottle,0.98974609375
bear2-car2,car,car,0.73681640625
bear3-chair2,chair,chair,0.9404296875
bear1-clock2,clock,clock,0.317626953125
bear10-bottle1,bottle,bottle,0.9609375
bear10-knife2,knife,knife,0.5009765625
bear5-airplane3,bear,bear,0.70556640625
bear3-bird3,bear,bear,0.286376953125
bear3-keyboard2,keyboard,keyboard,0.8525390625
bear4-keyboard3,bottle,bottle,0.2437744140625
bear7-oven3,oven,oven,0.9873046875
bear1-elephant1,elephant,elephant,0.99951171875
bear10-oven1,oven,oven,0.587890625
bear5-oven3,oven,oven,0.9853515625
bear7-bear2,bear,bear,0.9970703125
bear1-bird2,bear,bear,0.9072265625
bear10-truck1,car,car,0.2958984375
bear8-bicycle3,keyboard,keyboard,0.328125
bear3-dog3,dog,dog,0.92822265625
bear4-truck3,car,car,0.50634765625
bear8-knife3,bottle,bottle,0.2073974609375
bear6-cat3,cat,cat,0.59423828125
bear9-bottle2,bottle,bottle,0.9873046875
bear10-car2,car,car,0.363037109375
bear3-car2,car,car,0.89208984375
bear2-airplane1,airplane,airplane,0.81396484375
bear10-chair2,chair,chair,0.96240234375
bear10-keyboard3,bottle,bottle,0.314697265625
bear6-bottle3,bottle,bottle,0.9423828125
bear4-cat3,dog,dog,0.43408203125
bear2-dog1,bear,bear,0.79052734375
bear6-car2,car,car,0.87646484375
bear2-bird3,bear,bear,0.9833984375
bear5-chair1,car,car,0.398193359375
bear8-boat2,boat,boat,0.63671875
bear9-keyboard3,car,car,0.341064453125
bear6-bird2,bear,bear,0.52099609375
bear4-knife1,car,car,0.450439453125
bear7-clock1,clock,clock,0.6064453125
bear8-truck3,chair,chair,0.62939453125
bear8-bear1,bear,bear,0.970703125
bear2-oven1,oven,oven,0.39599609375
bear9-boat2,boat,boat,0.5419921875
bear6-bear1,bear,bear,0.65625
bear4-car3,car,car,0.9658203125
bear3-airplane1,car,car,0.333740234375
bear3-truck3,truck,truck,0.69921875
bear1-bicycle3,truck,truck,0.1885986328125
bear4-oven2,oven,oven,0.45361328125
bear9-dog1,bear,bear,0.5703125
bear10-clock1,clock,clock,0.970703125
bear8-airplane1,airplane,airplane,0.701171875
bear4-elephant2,elephant,elephant,0.97412109375
bear10-cat2,bear,bear,0.576171875
bear2-elephant1,elephant,elephant,0.99951171875
bear8-dog1,bear,bear,0.888671875
bear5-bird1,bear,bear,0.75
bear6-boat3,truck,truck,0.27001953125
bear7-dog3,bear,bear,0.72021484375
bear9-knife2,knife,knife,0.312744140625
bear1-airplane3,car,car,0.51220703125
bear3-bicycle2,keyboard,keyboard,0.5751953125
bear4-boat2,car,car,0.242919921875
bear2-keyboard2,keyboard,keyboard,0.468505859375
bear2-knife2,knife,knife,0.2371826171875
bear10-elephant1,elephant,elephant,0.99951171875
bear1-bear3,bear,bear,0.68701171875
bear3-cat1,dog,dog,0.76708984375
bear8-bottle1,bottle,bottle,0.990234375
bear8-elephant2,elephant,elephant,0.986328125
bear4-clock3,clock,clock,0.9794921875
bear7-truck1,truck,truck,0.448486328125
bear10-bear2,dog,dog,0.70654296875
bear1-chair2,chair,chair,0.5673828125
bear6-chair1,chair,chair,0.7724609375
bear6-clock1,clock,clock,0.88818359375
bear5-bicycle3,bear,bear,0.52978515625
bear5-boat2,keyboard,keyboard,0.27587890625
car10-bicycle2,car,car,0.935546875
car4-car2,car,car,0.97802734375
car4-clock1,clock,clock,0.91796875
car4-oven2,oven,oven,0.82763671875
car6-bicycle3,bicycle,bicycle,0.68408203125
car8-cat1,dog,dog,0.84375
car8-dog1,dog,dog,0.50634765625
car5-cat1,dog,dog,0.90869140625
car7-elephant3,elephant,elephant,0.9775390625
car5-keyboard3,car,car,0.916015625
car6-boat1,boat,boat,0.50146484375
car3-truck1,car,car,0.6826171875
car2-knife3,car,car,0.2470703125
car10-keyboard2,car,car,0.56494140625
car4-bird1,bird,bird,0.285888671875
car6-truck3,car,car,0.53955078125
car1-oven3,oven,oven,0.99853515625
car3-bird2,car,car,0.9814453125
car9-keyboard2,car,car,0.5126953125
car5-bottle1,bottle,bottle,0.9541015625
car7-bird3,car,car,0.97216796875
car1-airplane1,airplane,airplane,0.316162109375
car7-clock1,car,car,0.42724609375
car3-bottle3,bottle,bottle,0.97802734375
car8-airplane3,car,car,0.822265625
car9-truck3,truck,truck,0.55810546875
car8-clock2,car,car,0.86669921875
car9-bicycle2,car,car,0.86279296875
car1-clock2,clock,clock,0.8564453125
car6-chair3,chair,chair,0.90087890625
car8-bear1,dog,dog,0.428955078125
car6-elephant3,elephant,elephant,0.96826171875
car4-elephant3,elephant,elephant,0.703125
car7-airplane2,car,car,0.80419921875
car6-bear1,cat,cat,0.7744140625
car5-knife2,car,car,0.82666015625
car7-keyboard3,car,car,0.947265625
car10-car1,car,car,0.96875
car9-knife1,car,car,0.94677734375
car8-knife2,car,car,0.94091796875
car1-car2,car,car,0.9365234375
car3-boat1,car,car,0.55419921875
car8-boat3,truck,truck,0.406982421875
car2-car3,car,car,0.98779296875
car3-elephant3,elephant,elephant,0.94482421875
car4-boat1,boat,boat,0.72705078125
car1-keyboard2,keyboard,keyboard,0.6298828125
car8-chair1,car,car,0.9658203125
car10-bottle3,car,car,0.501953125
car1-chair3,chair,chair,0.98779296875
car5-oven2,car,car,0.52587890625
car6-knife1,car,car,0.931640625
car9-clock2,car,car,0.95751953125
car3-dog2,dog,dog,0.324462890625
car8-bicycle2,car,car,0.7919921875
car7-dog3,dog,dog,0.8623046875
car7-bear1,cat,cat,0.435302734375
car7-oven2,oven,oven,0.6533203125
car5-bear3,bear,bear,0.7421875
car7-car1,car,car,0.9296875
car9-cat1,dog,dog,0.603515625
car4-bottle1,bottle,bottle,0.98583984375
car9-bird1,bottle,bottle,0.18505859375
car4-bear3,bear,bear,0.5810546875
car7-boat3,boat,boat,0.64794921875
car10-elephant2,elephant,elephant,0.99658203125
car2-chair1,car,car,0.9716796875
car5-airplane3,car,car,0.98291015625
car6-bottle1,bottle,bottle,0.9794921875
car4-bicycle3,bicycle,bicycle,0.7880859375
car10-dog1,dog,dog,0.4384765625
car2-bird3,car,car,0.97314453125
car5-truck3,car,car,0.75390625
car3-oven3,oven,oven,0.99853515625
car8-truck3,car,car,0.89404296875
car4-cat3,cat,cat,0.396728515625
car3-airplane3,car,car,0.8046875
car10-chair1,car,car,0.9189453125
car2-cat3,dog,dog,0.322998046875
car1-dog2,bird,bird,0.47314453125
keyboard10-car1,car,car,0.955078125
keyboard3-clock3,clock,clock,0.5712890625
keyboard4-keyboard2,keyboard,keyboard,0.6484375
keyboard9-bear2,bear,bear,0.7041015625
keyboard8-dog3,dog,dog,0.7001953125
keyboard9-bicycle2,bicycle,bicycle,0.9453125
keyboard8-truck3,car,car,0.437744140625
keyboard8-keyboard2,keyboard,keyboard,0.9970703125
keyboard9-keyboard2,keyboard,keyboard,0.96728515625
keyboard9-chair2,chair,chair,0.70458984375
keyboard3-elephant2,elephant,elephant,0.76123046875
keyboard7-truck2,car,car,0.77294921875
keyboard8-airplane2,keyboard,keyboard,0.345458984375
keyboard5-keyboard1,keyboard,keyboard,0.9931640625
keyboard7-clock3,clock,clock,0.890625
keyboard5-dog3,dog,dog,0.88427734375
keyboard6-bicycle1,bicycle,bicycle,0.740234375
keyboard9-boat2,boat,boat,0.4208984375
keyboard1-car3,car,car,0.72265625
keyboard2-elephant1,elephant,elephant,0.9990234375
keyboard4-knife2,knife,knife,0.381103515625
keyboard6-dog2,cat,cat,0.380615234375
keyboard2-knife1,keyboard,keyboard,0.29248046875
keyboard4-bird1,knife,knife,0.204833984375
keyboard8-oven1,keyboard,keyboard,0.9794921875
keyboard6-car2,car,car,0.63232421875
keyboard3-car2,keyboard,keyboard,0.64013671875
keyboard4-oven2,oven,oven,0.76025390625
keyboard7-bear2,bear,bear,0.6611328125
keyboard4-truck3,car,car,0.55419921875
keyboard4-clock2,clock,clock,0.430419921875
keyboard5-bird3,keyboard,keyboard,0.383056640625
keyboard3-cat1,cat,cat,0.51123046875
keyboard5-airplane3,keyboard,keyboard,0.62744140625
keyboard9-truck3,car,car,0.471435546875
keyboard1-airplane2,car,car,0.331298828125
keyboard2-clock1,clock,clock,0.83203125
keyboard7-dog1,cat,cat,0.470947265625
keyboard5-bottle1,bottle,bottle,0.98828125
keyboard1-dog3,dog,dog,0.7861328125
keyboard10-boat2,boat,boat,0.923828125
keyboard7-bottle1,bottle,bottle,0.98974609375
keyboard6-boat2,truck,truck,0.2359619140625
keyboard5-bicycle1,bicycle,bicycle,0.53564453125
keyboard3-bird3,knife,knife,0.30615234375
keyboard4-cat2,cat,cat,0.7783203125
keyboard8-cat3,keyboard,keyboard,0.50341796875
keyboard1-bear2,bear,bear,0.40576171875
keyboard1-clock1,clock,clock,0.984375
keyboard6-elephant1,elephant,elephant,0.99853515625
keyboard7-chair3,chair,chair,0.95654296875
keyboard7-car3,car,car,0.91796875
keyboard3-bicycle2,keyboard,keyboard,0.7841796875
keyboard5-oven2,oven,oven,0.78466796875
keyboard7-boat2,boat,boat,0.75
keyboard2-bicycle3,bicycle,bicycle,0.73046875
keyboard10-oven3,oven,oven,0.990234375
keyboard5-bear3,cat,cat,0.388671875
keyboard2-bottle1,bottle,bottle,0.9931640625
keyboard8-chair2,chair,chair,0.9111328125
keyboard1-elephant3,elephant,elephant,0.9892578125
keyboard6-chair1,chair,chair,0.346923828125
keyboard1-bird2,bird,bird,0.97509765625
keyboard7-oven2,oven,oven,0.91748046875
keyboard6-knife2,knife,knife,0.290771484375
keyboard9-cat1,dog,dog,0.490234375
keyboard10-airplane3,airplane,airplane,0.57080078125
keyboard3-boat1,keyboard,keyboard,0.66552734375
keyboard6-bear2,dog,dog,0.268310546875
keyboard5-cat1,keyboard,keyboard,0.34375
keyboard7-knife1,keyboard,keyboard,0.491943359375
keyboard9-bird1,keyboard,keyboard,0.2271728515625
